customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0168-XZKBB,Female,0,1,0,-0.5444780367182193,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,0.7341256641544608,-0.31716986315451756,0
3785-NRHYR,Male,0,0,0,-1.2774445836787656,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,-1.4993295040688086,-0.9986941998682206,0
5196-SGOAK,Female,0,0,0,-1.2774445836787656,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,0.36354493311741554,-0.9739656424493484,1
4537-DKTAL,Female,0,0,0,-1.2367242199587352,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,-0.6385186579827569,-0.9701273115029756,0
7072-MBHEV,Female,1,1,1,-0.8702409464784621,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),0.4433111891253892,-0.6258025543654391,0
5602-BVFMK,Female,0,0,0,-0.8295205827584317,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,-1.5109620830699715,-0.906441900915746,0
6297-NOOPG,Female,0,1,0,1.5322605130033284,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,1.5201556452330371,2.412743755273412,0
1891-UAWWU,Female,1,1,0,-0.5037576729981889,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,0.8654076271675846,-0.146606789146738,1
8204-TIFGJ,Female,0,0,0,-0.38159658183809786,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),-1.477726143066649,-0.7997407124812361,0
8050-DVOJX,Male,1,0,0,0.6771328748826912,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),0.5513279941361872,0.7842546434684049,0
6108-OQZDQ,Female,0,1,1,-1.1552834925186746,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,1.1030445981913404,-0.8377269532263727,1
0363-QJVFX,Male,0,0,0,-0.015113308357824713,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),1.4420511862252297,0.5071889153854106,1
8903-XEBGX,Male,0,0,1,-1.2367242199587352,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,-0.31446824295036285,-0.9594285154742931,0
8169-SAEJD,Male,1,1,0,1.4915401492832983,0,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Two year,0,Credit card (automatic),-0.2729233179462098,0.7364961003712964,0
9840-DVNDC,Male,0,0,0,-1.0738427650786138,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),0.5230774451333633,-0.8030716778427435,1
1089-XZWHH,Female,0,1,1,-0.3408762181180675,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,-1.4976677070686424,-0.7893948664246339,0
2325-WINES,Female,0,0,0,-0.015113308357824713,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),1.3057838322116073,0.5001078565705506,0
6064-ZATLR,Female,0,0,0,-0.21871512695797646,1,No,DSL,Yes,Yes,No,No,No,No,Two year,0,Bank transfer (automatic),-0.3958962959585028,-0.34617793898486293,0
3096-JRDSO,Female,1,1,0,-0.21871512695797646,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),1.3140928172124378,0.2578518194839707,1
7824-PANSQ,Male,0,0,0,1.0436161483629645,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),0.5280628361338618,1.113579026792531,0
8042-JVNFH,Male,0,0,0,-1.2774445836787656,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,0.21896859410296257,-0.9758848079225346,1
9648-BCHKM,Female,0,1,1,-0.5851984004382496,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),-1.3331498040521963,-0.7994098218824109,0
2888-ADFAO,Female,0,1,1,0.5956921474426305,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),-1.4444902030633266,-0.5477344324159393,0
8707-HOEDG,Female,0,1,1,1.5322605130033284,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,1.5101848632320405,2.385279835570918,0
3374-LXDEV,Female,0,0,0,-0.7888002190384014,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,0,Electronic check,0.8188773111629334,-0.5077849074511064,1
4072-IPYLT,Female,0,1,1,0.14776814652229667,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Credit card (automatic),-0.45572098796448335,-0.2066082844003801,0
7167-PCEYD,Male,0,0,0,1.4100994218432374,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,-1.4943441130683104,-0.428834410571406,0
4936-YPJNK,Female,0,0,0,-0.9109613101984924,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,-1.491020519067978,-0.9193686936431851,0
1580-BMCMR,Male,1,0,0,-0.5444780367182193,1,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,1,Electronic check,0.749081837155956,-0.2850072969487051,0
4817-KEQSP,Female,0,1,1,1.5729808767233588,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),-1.4926823160681442,-0.42219453922164635,0
6408-WHTEF,Male,0,1,1,1.6137012404433893,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Mailed check,0.8188773111629334,1.8058903970279365,0
9251-AWQGT,Female,0,1,1,0.6364125111626608,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,-1.4876969250676457,-0.594456184970062,0
8749-CLJXC,Male,0,0,0,-1.2774445836787656,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,-1.4860351280674797,-0.9985177248821804,0
7989-VCQOH,Male,0,1,1,-0.5851984004382496,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,0,Electronic check,0.6144762801425001,-0.29654434916107814,0
5049-GLYVG,Male,0,0,0,-1.2774445836787656,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,-1.4677553610656522,-0.9982750717763753,1
4199-QHJNM,Male,1,1,0,1.4100994218432374,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),1.2675625012077867,2.0764044912541912,0
8882-TLVRW,Male,0,1,1,1.4915401492832983,0,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,0,Mailed check,-0.8528904710041867,0.21891702568886837,0
5883-GTGVD,Male,0,0,0,-0.5444780367182193,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,1.1695164781979852,-0.15509964784991895,1
5135-GRQJV,Male,1,1,0,1.6137012404433893,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Mailed check,1.653099405246327,2.6685883662850816,0
2384-OVPSA,Female,1,0,0,0.22920887396235737,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,-1.481049737066981,-0.6826936779901239,0
1371-WEPDS,Male,1,1,0,0.3106496014024181,1,No,DSL,No,No,No,No,No,Yes,One year,0,Electronic check,-0.29785027294870164,-1.9449390509879056e-07,0
3580-GICBM,Female,0,1,1,1.1657772395230555,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,-1.3481059770536914,-0.3697594089944745,0
4817-QRJSX,Female,0,0,0,-0.9109613101984924,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),0.5396954151350245,-0.6464501277321336,1
9730-DRTMJ,Male,0,1,0,-0.015113308357824713,1,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,1,Credit card (automatic),0.2671607071077802,0.021948881894835296,0
4686-UXDML,Female,0,0,0,-0.46303730927815856,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),1.1661928841976528,-0.12827544997182017,0
3349-ANQNH,Female,1,0,0,1.0843365120829946,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,1.15456030519649,1.5912306358833808,0
2398-YPMUR,Female,1,1,0,-0.7888002190384014,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.179085466098976,-0.602904924926733,1
0932-YIXYU,Female,0,0,0,0.5956921474426305,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),-1.479387940066815,-0.5530286819971431,0
7480-SPLEF,Male,0,1,1,1.4915401492832983,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),-1.288281285047711,-0.2147481931314808,0
7636-XUHWW,Male,0,0,0,-1.2367242199587352,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),-1.491020519067978,-0.9924955159835613,0
1431-CYWMH,Female,0,1,1,-0.4223169455581282,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),-1.5192710680708021,-0.8070423650286462,0
5937-EORGB,Male,1,1,0,-0.7073594915983407,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,1.0548524851865226,-0.3931202852715359,0
6349-JDHQP,Female,0,0,0,0.8400143297628127,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),-1.4926823160681442,-0.5442931701881569,0
5539-HIVAK,Female,1,1,0,-0.1779947632379461,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,-1.2982520670487077,-0.6832672216947544,0
5847-MXBEO,Male,0,0,0,-0.4223169455581282,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,-1.477726143066649,-0.7977553688882847,0
9985-MWVIX,Female,0,0,0,-1.2774445836787656,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,0.179085466098976,-0.976414232880655,1
4583-PARNH,Male,1,1,0,-0.6666391278783103,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,Electronic check,0.8903345821700764,-0.3279127779297102,0
1116-FRYVH,Female,0,1,1,0.6364125111626608,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,0,Mailed check,-0.84291968900319,-0.1344079557367144,0
1421-HCERK,Male,1,1,0,-0.0965540357978854,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,1,Bank transfer (automatic),1.3606231332170895,0.3964067428987229,0
9633-XQABV,Female,0,0,0,-1.1960038562387048,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.18240906009930805,-0.9060227728239008,0
0716-BQNDX,Male,1,0,0,1.002895784642934,1,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,0,Electronic check,0.9634536501773859,1.474558610737604,0
1265-XTECC,Female,1,1,0,1.4508197855632678,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,1,Credit card (automatic),1.0565142821866886,1.8964882429862848,1
1183-CANVH,Female,0,1,0,-0.38159658183809786,1,No,DSL,No,No,No,Yes,Yes,No,One year,0,Bank transfer (automatic),-0.1582593249347472,-0.4130178399475598,0
1972-XMUWV,Female,0,1,0,1.3286586944031769,1,No,DSL,No,No,No,Yes,Yes,No,Two year,1,Credit card (automatic),-0.16490651293541178,0.6727665710375565,0
8679-LZBMD,Male,0,1,0,0.47353105628253944,1,No,Fiber optic,No,No,No,No,Yes,Yes,One year,1,Bank transfer (automatic),0.8604222361670865,0.745981630870953,0
3407-JMJQQ,Female,0,1,1,1.5729808767233588,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),1.4703017352280534,2.3729265865481093,0
6252-DFGTK,Female,0,1,0,0.18848851024232702,1,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,0,Credit card (automatic),0.11095178909216456,0.08645048929250046,0
1539-LNKHM,Female,0,0,0,-0.8295205827584317,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,-1.4744025490663168,-0.8897429553616992,0
8645-KOMJQ,Male,0,1,1,1.4915401492832983,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),0.5712695581381809,1.4639039334554313,0
0289-IVARM,Female,0,0,0,0.10704778280226633,1,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,0,Electronic check,-0.13997955793291994,-0.13266526524956826,0
9761-XUJWD,Male,0,0,0,-1.1145631287986442,1,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),0.0278619390838584,-0.8574039141698465,0
4057-FKCZK,Male,0,1,1,1.0436161483629645,1,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,0,Bank transfer (automatic),0.5895493251400082,1.1227116073201073,0
4291-TPNFG,Male,0,1,0,1.6137012404433893,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),0.5829021371393436,1.631180160848214,0
6087-YPWHO,Male,0,1,0,1.6137012404433893,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Mailed check,0.11261358609233106,1.1141746298704163,0
3090-QFUVD,Female,0,0,0,-1.2774445836787656,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),-1.477726143066649,-0.9984074280159053,0
2237-ZFSMY,Female,0,0,0,0.26992923768238775,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,1,Electronic check,1.0232783421833662,0.6218755969382359,1
1722-LDZJS,Male,0,1,1,0.8400143297628127,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),-1.481049737066981,-0.5361091427105461,0
1818-ESQMW,Female,0,0,0,-0.21871512695797646,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,Electronic check,0.8122301231622688,0.044250908255655814,0
4871-JTKJF,Female,1,0,0,-1.2774445836787656,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.16246749609731476,-0.9766348266132051,1
1415-YFWLT,Female,1,0,0,-1.2774445836787656,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,0.8155537171626008,-0.967965492923984,1
7401-RUBNK,Female,0,1,0,-0.5851984004382496,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,0.33363258711442517,-0.37291389936994174,0
0506-YLVKJ,Male,0,1,1,0.5549717837226001,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,-1.481049737066981,-0.6025960937011627,0
8661-BOYNW,Female,0,1,0,1.6137012404433893,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),0.6526976111463211,1.6823137880533396,0
6711-VTNRE,Female,0,0,0,0.14776814652229667,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,Electronic check,0.7573908221567865,0.3506556027678207,1
4815-GBTCD,Female,0,1,0,-1.1552834925186746,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,-1.3165318340505352,-0.9632668464206658,0
2805-AUFQN,Female,0,0,0,-0.30015585439803716,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),-1.4943441130683104,-0.7977112501417747,0
0980-PVMRC,Female,0,1,1,0.3106496014024181,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,-0.4623681759651477,-0.10886320150740655,0
7233-DRTRF,Male,0,1,0,1.247217966963116,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,1.2509445312061254,1.8356705509222073,0
3500-RMZLT,Female,1,0,0,-0.7073594915983407,1,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,1,Mailed check,1.0482052971858582,-0.3778993177255752,1
3873-NFTGI,Male,0,0,0,-0.748079855318371,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),-0.3078210549496983,-0.6687300947196992,0
1162-ECVII,Male,1,1,0,1.6137012404433893,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),1.4952286902305454,2.492356033350763,0
7048-GXDAY,Male,0,0,0,0.26992923768238775,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,1.3838882912194153,0.7753205973001236,0
8571-ZCMCX,Female,0,1,1,0.5956921474426305,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),-0.1582593249347472,0.21413014169253003,0
1169-WCVAK,Male,0,1,0,-0.5444780367182193,1,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,1,Credit card (automatic),0.7989357471609396,-0.26954367629693926,0
4548-SDBKE,Female,0,0,0,-1.1145631287986442,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,0.6792863631489789,-0.7978877251278148,1
8066-POXGX,Female,0,0,0,-0.7888002190384014,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,-0.9858342310174765,-0.8105498053761937,1
7129-CAKJW,Female,0,0,0,-0.62591876415828,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),0.5081212721318681,-0.4136796211452103,0
8695-ARGXZ,Male,1,1,0,0.06632741908223598,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.358559542116917,0.06269254429684883,0
3570-YUEKJ,Female,0,0,0,0.3920903288424788,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,-0.5055748979694671,-0.0905980404522538,0
4143-OOBWZ,Male,0,1,0,-1.1145631287986442,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,0.5496661971360212,-0.823697191836183,1
1555-HAPSU,Female,0,1,1,1.5729808767233588,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),-1.3580767590546883,-0.27344818536307697,0
1697-NVVGY,Male,1,1,0,-0.5444780367182193,1,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,0,Bank transfer (automatic),0.05445069108651675,-0.4399743940651888,0
7854-EKTJL,Female,0,0,1,-1.2367242199587352,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,-1.5009913010689746,-0.9915469629335957,1
8464-EETCQ,Male,0,0,0,1.002895784642934,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),-1.5275800530716328,-0.5245500311249182,0
2419-FSORS,Male,0,1,0,1.6137012404433893,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,1.4503601712260603,2.398383103284397,0
8132-YPVBX,Female,0,0,0,-1.0738427650786138,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Mailed check,0.7042133181514708,-0.7803284640168225,0
9102-IAYHT,Female,0,1,1,-0.62591876415828,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,0.6875953481498096,-0.3669358092178326,1
6754-LZUKA,Male,0,1,0,1.1657772395230555,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,0,Bank transfer (automatic),0.5363718211346925,1.1687936380498345,0
3422-LYEPQ,Male,0,1,1,-1.2774445836787656,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.2073360151017999,-0.9760392235353197,1
8099-MZPUJ,Male,0,1,1,0.6364125111626608,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),1.5633623672373562,1.3943066108358575,0
0787-LHDYT,Male,0,0,0,-0.6666391278783103,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),-1.4677553610656522,-0.8616613732080645,0
2642-DTVCO,Male,1,0,0,-0.9516816739185228,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,0.6743009721484804,-0.6780170908600607,1
0374-IOEGQ,Female,0,0,0,-1.1960038562387048,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,-0.6700928009859131,-0.9532298315896338,0
4361-JEIVL,Male,0,0,1,-1.2774445836787656,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,-0.6767399889865777,-0.9877748101069879,1
3197-NNYNB,Male,0,0,0,1.3286586944031769,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),1.3406815692150957,1.9185255568680455,0
3396-DKDEL,Female,0,1,1,1.5322605130033284,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),1.6747027662484868,2.6324330535201113,0
1752-OZXFY,Male,0,1,0,1.125056875803025,1,No,DSL,Yes,No,No,No,Yes,No,One year,1,Mailed check,-0.16490651293541178,0.5637712077845253,0
9066-QRSDU,Female,0,1,0,1.4915401492832983,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,-1.2783105030467143,-0.22930737947979102,0
9112-WSNPU,Female,1,0,0,0.10704778280226633,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,0.19237984210030468,0.05986894452020681,0
9867-NNXLC,Female,0,0,0,-0.4223169455581282,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,-1.4860351280674797,-0.7999171874672761,0
5321-NTRKC,Male,0,1,1,1.369379058123207,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,0,Bank transfer (automatic),0.5014740841312035,1.3022307868694232,0
1363-TXLSL,Male,1,1,0,-1.2774445836787656,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.18407085709947407,-0.9763480547608898,1
9507-EXLTT,Female,0,1,0,-1.2774445836787656,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),0.48485611412954227,-0.9723553082017322,1
3161-GETRM,Male,0,1,1,0.06632741908223598,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),0.8404806721650927,0.3589940458582166,0
0402-OAMEN,Female,0,1,1,1.6137012404433893,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),-1.3397969920528607,-0.2533300369545029,0
6933-VLYFX,Male,0,1,1,-0.055833672077855064,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,0,Electronic check,-0.15992112193491323,-0.19169614807998964,0
6754-WKSHP,Male,0,0,1,-0.0965540357978854,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),-1.3098846460498705,-0.6882526400503879,0
9846-GKXAS,Female,0,0,0,-0.9516816739185228,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),0.8654076271675846,-0.6501119836924661,1
6017-PPLPX,Male,0,1,1,-0.5037576729981889,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.18905624809997262,-0.3583988317681415,1
4976-LNFVV,Male,1,1,0,-0.5444780367182193,0,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,1,Credit card (automatic),-1.0124229830201346,-0.752732188074798,0
5055-MGMGF,Female,0,1,0,1.3286586944031769,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,1.3390197722149297,2.043425728237943,0
4641-FROLU,Female,0,1,1,-0.0965540357978854,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,-1.5109620830699715,-0.7413716108484651,0
2862-JVEOY,Male,0,0,0,-1.0738427650786138,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,-1.51594747407047,-0.9524798128989632,0
2969-QWUBZ,Female,0,0,0,-1.2367242199587352,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic check,-0.4440884089633204,-0.9646565869357316,0
9822-BIIGN,Male,0,1,1,0.8400143297628127,1,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,0,Electronic check,0.2355865641046238,0.6814579641000328,0
2077-MPJQO,Male,1,1,0,-1.0331224013585834,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.35357415111641893,-0.7721885552857218,0
1534-OULXE,Female,0,1,1,1.1657772395230555,1,No,DSL,Yes,No,No,No,No,No,One year,1,Bank transfer (automatic),-0.5005895069689685,0.2991690255906147,0
7136-RVDTZ,Male,1,0,0,1.5322605130033284,0,No phone service,DSL,No,No,No,No,Yes,Yes,One year,1,Electronic check,-0.6484894399837535,0.43287088688926334,1
2971-SGAFL,Female,0,0,0,-0.7888002190384014,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,0.464914550127549,-0.5682275901698487,0
1480-IVEVR,Male,1,1,0,0.10704778280226633,1,Yes,Fiber optic,No,No,Yes,No,No,No,One year,1,Bank transfer (automatic),0.5596369791370178,0.23468947756620442,0
2905-KFQUV,Female,0,1,0,-1.2367242199587352,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),0.1873944510998066,-0.9390677139599137,0
4581-SSPWD,Female,0,0,0,-1.1960038562387048,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.36686852711774764,-0.8986990609032355,1
3370-HXOPH,Female,0,0,0,-1.1960038562387048,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,0.37683930911874425,-0.893713642547602,0
9391-YZEJW,Female,0,0,0,1.2064976032430856,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,1,Bank transfer (automatic),0.9717626351782166,1.5326409405180597,0
9958-MEKUC,Male,0,1,1,1.6137012404433893,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),1.302460238211275,2.3093514728271543,0
0281-CNTZX,Male,0,1,0,1.247217966963116,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),-1.4893587220678117,-0.46258525165157965,0
6927-WTFIV,Male,1,0,0,-0.5037576729981889,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),0.21730679710279655,-0.3944659070400918,1
